2026-04-18 21:20:09 | memory | default_trace_id | INFO | {"event_id": "90ec01b3-2fee-4a91-9db3-ca359af66c62", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:20:09.066720+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting kv store migration", "metadata": {}}
2026-04-18 21:34:11 | memory | default_trace_id | ERROR | {"event_id": "0c805285-7051-43ea-bade-7c46d388ead5", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:11.579918+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的工作地点是杭州"}
2026-04-18 21:34:18 | memory | default_trace_id | ERROR | {"event_id": "cd273baa-9492-4fd3-8c66-4de26864aa33", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:18.053447+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的工作地点是杭州"}
2026-04-18 21:34:24 | memory | default_trace_id | ERROR | {"event_id": "6ccc1385-64e4-4597-89b7-dc788346e334", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:24.379191+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的爱好是打羽毛球"}
2026-04-18 21:34:30 | memory | default_trace_id | ERROR | {"event_id": "76e3991c-b5a0-4bfe-b674-175a2c630f06", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:30.715445+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的爱好是打羽毛球"}
2026-04-18 21:34:38 | memory | default_trace_id | ERROR | {"event_id": "6e9022ad-0603-4797-ad38-5111f65fa6b6", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:38.068754+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的爱好是打羽毛球"}
2026-04-18 21:34:46 | memory | default_trace_id | ERROR | {"event_id": "835b7372-777a-410f-84ee-fb1d2f1c170a", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:46.152690+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的爱好是看电影"}
2026-04-18 21:34:53 | memory | default_trace_id | ERROR | {"event_id": "8ed58e3d-a320-4cfe-8c0c-7688ef5a907f", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:53.157394+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的爱好是看电影"}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "b5a2c3fe-9587-40e6-9dfd-df97d22729bf", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.794527+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting kv store migration", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "ed12bbd6-d8a3-4b55-b73b-7e2e349bf390", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.795249+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No kv store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "a8a9d15c-e69a-46a6-a005-107b04bacd35", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.795750+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "kv store migration completed successfully", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "122a75bf-49a1-48cc-a450-60124c9ad938", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.796220+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting vector store migration", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "42b3e90d-34aa-4806-bff4-6852046b2d18", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.796700+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No vector store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "c7860381-93a4-4c94-b13b-7acc51d2add7", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.797158+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "vector store migration completed successfully", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "69854ebd-d8cc-4972-badf-b0bcc24bb852", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.797622+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting db store migration", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "6c53790c-80ef-4a9a-9b13-6192b59a6102", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.798074+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No db store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | {"event_id": "8a4f1b02-6aec-4ad8-87e7-0f08c0402dcc", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:35:17.798595+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "db store migration completed successfully", "metadata": {}}
2026-04-18 21:35:17 | memory | default_trace_id | INFO | PromptApplier singleton initialized
2026-04-18 21:35:17 | memory | default_trace_id | INFO | Loaded and cached prompt template: memory_analysis_prompt
2026-04-18 21:35:24 | memory | default_trace_id | INFO | Loaded and cached prompt template: fragment_memory_prompt
2026-04-18 21:35:35 | memory | default_trace_id | INFO | {"event_id": "e3f8c236-a14e-4882-9122-9ba380b55c73", "event_type": "memory_process", "log_level": "INFO", "timestamp": "2026-04-18T21:35:35.757197+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Memory units generated successfully", "metadata": {"all_memory_result": {"variable": [{"mem_type": "variable", "mem_id": "", "variable_name": "姓名", "variable_mem": "张三"}, {"mem_type": "variable", "mem_id": "", "variable_name": "职业", "variable_mem": "软件工程师"}, {"mem_type": "variable", "mem_id": "", "variable_name": "居住地", "variable_mem": "杭州"}, {"mem_type": "variable", "mem_id": "", "variable_name": "爱好", "variable_mem": "打羽毛球和看电影"}, {"mem_type": "variable", "mem_id": "", "variable_name": "年龄", "variable_mem": "25岁"}], "summary": [{"mem_type": "summary", "mem_id": "019da0cda540ffcbd9274146", "summary": "用户张三自我介绍，其年龄为25岁，职业是软件工程师，居住在杭州，爱好是打羽毛球和看电影。", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}], "user_profile": [{"mem_type": "user_profile", "mem_id": "019da0cdcf4cc1e4a2274146", "content": "用户的名字是张三", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}, {"mem_type": "user_profile", "mem_id": "019da0cdcf4ddc35bd274146", "content": "用户的年龄是25岁", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}, {"mem_type": "user_profile", "mem_id": "019da0cdcf4d4f2d3a274146", "content": "用户的职业是软件工程师", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}, {"mem_type": "user_profile", "mem_id": "019da0cdcf4d01f821274146", "content": "用户的工作地点在杭州", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}, {"mem_type": "user_profile", "mem_id": "019da0cdcf4d62b82e274146", "content": "用户喜欢打羽毛球", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}, {"mem_type": "user_profile", "mem_id": "019da0cdcf4d70830a274146", "content": "用户喜欢看电影", "message_mem_id": "019da0cd8987209ca7274146", "timestamp": "2026-04-18 13:35:17"}]}}, "user_id": "demo_user_001", "scope_id": "demo_scope_001"}
2026-04-18 21:35:41 | memory | default_trace_id | ERROR | {"event_id": "a621f36a-f5f0-41b7-9b7e-2bd8e2a79ea8", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:35:41.273550+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的名字是张三"}
2026-04-18 21:35:46 | memory | default_trace_id | ERROR | {"event_id": "ca5d4ded-28b9-4bf9-bec2-e11447a23f5e", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:35:46.552990+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:35:53 | memory | default_trace_id | ERROR | {"event_id": "c3aac1a1-e78e-4176-bf65-2753d15c08b3", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:35:53.007591+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:36:00 | memory | default_trace_id | ERROR | {"event_id": "b3666321-0bb9-4d50-9519-960d2a0a2a14", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:00.195226+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的年龄是25岁"}
2026-04-18 21:36:07 | memory | default_trace_id | ERROR | {"event_id": "14b59dce-7941-4fa7-8cdb-fab1ce553309", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:07.314749+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的年龄是25岁"}
2026-04-18 21:36:13 | memory | default_trace_id | ERROR | {"event_id": "278ba1f9-2bba-4620-8ef8-6cbba9aeacfc", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:13.724434+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的年龄是25岁"}
2026-04-18 21:36:20 | memory | default_trace_id | ERROR | {"event_id": "d7a0d379-f6bc-4b67-9d6a-83d841249d2e", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:20.090241+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:36:26 | memory | default_trace_id | ERROR | {"event_id": "b25fb9d8-f94b-4fbb-a86d-2b4bcaabe0d1", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:26.729496+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:36:33 | memory | default_trace_id | ERROR | {"event_id": "ddf4025e-70d7-4751-9ff4-6cc6907b3a1f", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:33.132259+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:36:39 | memory | default_trace_id | ERROR | {"event_id": "164ac1cc-9c5e-4ecc-b018-3b566f134a40", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:39.660865+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的工作地点在杭州"}
2026-04-18 21:36:47 | memory | default_trace_id | ERROR | {"event_id": "1751a9c5-f9fe-4e11-b607-4d8a3ae7a8ef", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:47.038026+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的工作地点在杭州"}
2026-04-18 21:36:54 | memory | default_trace_id | ERROR | {"event_id": "13f4f194-b88e-4b67-8614-2aa2421e6496", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:36:54.394257+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的工作地点在杭州"}
2026-04-18 21:37:00 | memory | default_trace_id | ERROR | {"event_id": "dfefd3ba-78fa-4a4e-8fee-a5047bff507c", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:00.963745+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:37:11 | memory | default_trace_id | ERROR | {"event_id": "8b78c8d7-bd71-4b86-94d2-b8868e3e3f3e", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:11.653150+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:37:17 | memory | default_trace_id | ERROR | {"event_id": "daf84b26-f798-43e4-9ca6-c153dde8e27c", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:17.227428+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:37:23 | memory | default_trace_id | ERROR | {"event_id": "81e643cb-610f-4bdb-b5f1-52b5b3aae6ca", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:23.444818+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢看电影"}
2026-04-18 21:37:29 | memory | default_trace_id | ERROR | {"event_id": "d6957c79-b51e-49d8-a9a6-6188656e2f5d", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:29.999365+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢看电影"}
2026-04-18 21:37:38 | memory | default_trace_id | ERROR | {"event_id": "ee84e1e4-6f44-49f7-a717-b8dd8397d7df", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:37:38.183491+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢看电影"}
2026-04-18 21:37:38 | memory | default_trace_id | INFO | Loaded and cached prompt template: memory_update_check
2026-04-18 21:37:53 | memory | default_trace_id | INFO | {"event_id": "14afba9c-7396-4819-96de-a5259194372b", "event_type": "memory_process", "log_level": "INFO", "timestamp": "2026-04-18T21:37:53.752386+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Memory check completed, got 6 action items", "metadata": {"action_count": 6}}
2026-04-18 21:38:01 | memory | default_trace_id | ERROR | {"event_id": "657e4240-f191-44ea-a475-1b076773916e", "event_type": "memory_store", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:01.108144+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to add documents to semantic store.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "scope_id": "demo_scope_001"}
2026-04-18 21:38:01 | memory | default_trace_id | ERROR | {"event_id": "2a4b4db9-3353-423f-a673-827dda07379d", "event_type": "memory_store", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:01.128134+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to add mem", "exception": "[158002] failed to add MemoryType.USER_PROFILE memory, reason: user_profile_manager add vector store failed", "metadata": {}, "memory_type": "fragment"}
2026-04-18 21:38:06 | memory | default_trace_id | ERROR | {"event_id": "2a59529b-6e63-43ec-a573-9d3e97e0b7e1", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:06.689147+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的职业是什么？"}
2026-04-18 21:38:13 | memory | default_trace_id | ERROR | {"event_id": "82b073a5-0573-4f10-a846-30d6edace3f5", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:13.505673+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的职业是什么？"}
2026-04-18 21:38:18 | memory | default_trace_id | ERROR | {"event_id": "43fbb2c3-6b28-48fc-820e-80df1e977d05", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:18.985175+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的职业是什么？"}
2026-04-18 21:38:25 | memory | default_trace_id | ERROR | {"event_id": "2172486d-3b07-4af4-a7d0-039bc869f343", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:25.493682+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢做什么？"}
2026-04-18 21:38:31 | memory | default_trace_id | ERROR | {"event_id": "5956e15b-e15f-4e73-a2b5-0309a25a03b3", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:31.020146+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢做什么？"}
2026-04-18 21:38:38 | memory | default_trace_id | ERROR | {"event_id": "44426b1a-8e8e-4c30-99b5-30201708fb92", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:38.771870+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢做什么？"}
2026-04-18 21:38:44 | memory | default_trace_id | ERROR | {"event_id": "28251a1c-9fe3-4e25-a831-0a685bcb68b4", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:44.284488+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户住在哪里？"}
2026-04-18 21:38:49 | memory | default_trace_id | ERROR | {"event_id": "ceac7d7b-7cdb-4881-9792-7d76ffab11cc", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:49.745538+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户住在哪里？"}
2026-04-18 21:38:55 | memory | default_trace_id | ERROR | {"event_id": "9cc02922-586c-4bb5-a340-c94015dd6262", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:38:55.443795+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户住在哪里？"}
2026-04-18 21:39:00 | memory | default_trace_id | ERROR | {"event_id": "50e03af8-541e-464e-97b8-8b164551b363", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:39:00.948533+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_summary"}, "query": "用户的个人信息"}
