2026-05-17 15:16:36 | graph | default_trace_id | INFO | {"event_id": "1a49797d-3b91-44e1-8f56-951a62630e38", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:16:36.823373+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "368cba738a9b42d7bedb7d7a5fa8a99b", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "d6cb7dba-949d-43e4-a484-848791dc1435", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.312919+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [condition], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "3e434c12-cb04-439d-9fe3-57ca45f69d71", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.313157+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [post_body], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "078abdc5-dcf4-4904-9295-8b72d9b041b5", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.313461+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": false}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed:loop:1"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "2d8f7b00-c838-4898-a650-0fc7b59947a9", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.314807+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "67349354-19e6-4978-947f-d357fcb5a6e5", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.315036+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "6d9838d8-aef6-47da-a46b-908ae22b424e", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.315481+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "2526c2f4-cd33-43c8-98cc-202a961237dd", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.315681+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "2eda0fd5-f1d5-40b5-bc2e-d32345a00c82", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.316488+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "b52fb720-66e7-443b-b7c1-160f9d44a2ac", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.316711+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "3111d3ab-9b2f-4ba5-938d-57b9b49d7660", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.317108+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [a], abilities is ['invoke']", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7ca43567-d12b-445e-bcfb-3d2743672400", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.317341+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [b], abilities is ['invoke']", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7f0f9ba6-8737-46ab-a99d-11e2e0d088dc", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.317565+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [c], abilities is ['invoke']", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "1cbd8b61-4da2-4600-aca7-8b35ea77304a", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.317804+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": false}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed:loop:1:body:1"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "1bcecafd-35af-417f-b95d-7d8f16973167", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.318698+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "5c4ff8cb-5d72-4274-be68-720aeebc45b6", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.319188+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "9635bdd7-16f2-432e-b1a7-af79b0d55e49", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.320137+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "a8cf19ed-31e3-4d65-8b01-900dc9dd79b7", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.320649+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "43cab3c0-9dc2-4efa-8ed5-392dddbdc96d", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.322364+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [b]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "ea88a71a-4207-4d68-8994-d87b86282c74", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.322593+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [b] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "3e770513-261c-4760-9fb9-105326bcf41f", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.323364+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [b] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "97260099-96c6-418b-b644-62e43a4a1ea2", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.323815+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [b]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "67b38ee1-0a42-41c5-b170-f3be631773ba", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.325169+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [c]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "93385fce-5f7e-4a68-bed9-08d4987e8a3a", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.325373+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [c] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "bfef5e2b-2692-45ed-8bcc-5809a6dd1895", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.326078+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [c] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "2afb4d52-88fe-40cb-986d-1528f41752d5", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.326509+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [c]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "16c00aa3-46ae-44be-adec-c5084d78a7ff", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.327746+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 4}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed:loop:1:body:1"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "e6fd6436-4628-4401-ad2f-db4b95aaf581", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.328067+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "1cb8d41e-72a8-4e35-b5cf-4bd1b3516d35", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.328315+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "f9e4104d-a0e6-4f39-8282-afdb5099324b", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.328875+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [post_body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "f73d63e3-f8a1-4695-8d16-85cc5f2443ad", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.329089+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [post_body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "b6c9776f-a2bc-4d46-8cd1-189bb1c2c393", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.329524+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [post_body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "31dded09-757b-423c-9d74-83aab624caab", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.329708+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [post_body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "f172430d-a70a-42e5-87f9-28bfddb6a8bb", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.330263+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7145edd1-5326-45d3-979c-d52be716bb98", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.330464+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "d847e85c-8574-4524-917c-2f172df6ef51", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.330867+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "3321ec20-b822-46cc-afc4-ddfdcba2e432", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.331058+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "a9ad1033-d34d-493a-b232-9fbcc8e90db1", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.331820+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "c78b3d17-a152-4ddb-873a-b3ae39e9085f", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.332032+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "0373e026-3433-4722-89b1-bf9372c3058e", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.332425+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": false}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed:loop:1:body:2"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "c6861c27-af8e-410a-b64d-7b79c326fb91", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.333239+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "63be5781-b33c-4793-b9fe-d057e8d110e8", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.333437+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "89a23cbb-5e46-4639-b66d-1c65def4f825", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.334131+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "de8c4565-921b-4fbf-a302-ee509fe72c2d", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.334544+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "3a85b66e-cd06-46eb-8b83-ccbca6e5692b", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.335832+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [b]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "42d83cbd-21af-4dd7-ae0c-51b4efbc5183", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.336040+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [b] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7fa4ba4b-ac7e-4a85-9ecb-0dca2430e099", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.337150+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [b] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "e22689d4-3589-4a2f-b961-7972af6653a9", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.337983+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [b]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "b"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "4b75e412-cc3a-4369-a9c0-4c466d48c682", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.340106+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [c]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "e318b16b-0e5a-49f2-9c98-f86a8a5945d7", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.340376+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [c] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "21867da1-643d-4e1b-a623-889102de06fc", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.341265+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [c] ability [invoke]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "95005136-dea5-4cd7-a101-5dbb9ed79718", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.341754+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [c]", "metadata": {}, "graph_id": "6d16dc4314b24a4bbc8fd8368d59de40", "node_id": "c"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7f883f6d-018a-47f6-bb15-efb70d9aaf9d", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.343166+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 4}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed:loop:1:body:2"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "f8f9bd33-c88b-4635-8550-2ae8edc69255", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.343511+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "8cfe3a98-2917-436f-9ef9-a486e381fa6c", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.343724+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "cfe590ff-a49e-4437-866e-638520c11ab0", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.344351+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [post_body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "9c6eafa5-48c7-42c4-b5a2-a1a47cb507d1", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.344582+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [post_body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "7ce5fe12-adaa-47d6-bd8d-de72d5ee6773", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.345114+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [post_body] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "f4353776-a3e9-41a8-b2ca-4b20b109499c", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.345324+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [post_body]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "post_body"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "9cdfc243-c660-48b5-8483-34de1d01f804", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.345929+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "ad0a62b0-7227-4735-b020-ace6640cd277", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.346147+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "fbfbf537-84c3-40fa-8197-19f547fc313b", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.346601+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [condition] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "0d201bd5-76f4-431c-9f53-bbd940af4dee", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.346808+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [condition]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "condition"}
